id,user_id,point_id,tour_visit_activity_id,seq_number_of_visits,created_at,updated_at,language
13122,4070,19158.0,13390,0,59:50.7,59:50.7,3
13123,4070,19161.0,13400,0,00:12.9,00:12.9,3
13124,4070,19161.0,13400,0,00:13.2,00:13.2,3
13125,4070,19161.0,13400,0,00:47.5,00:47.5,3
13126,4070,19161.0,13400,0,00:49.3,00:49.3,3
13127,4070,19161.0,13400,0,01:27.4,01:27.4,3
13128,4070,19161.0,13400,0,03:03.7,03:03.7,3
13129,4070,19159.0,13400,0,03:51.3,03:51.3,3
13130,4070,19159.0,13400,0,04:10.5,04:10.5,3
13131,4070,19159.0,13400,0,05:19.6,05:19.6,3
13132,4070,19159.0,13400,0,07:42.4,07:42.4,3
13133,4070,19159.0,13400,0,08:22.5,08:22.5,3
13134,13102,1467.0,13413,0,06:45.7,06:45.7,3
13135,13102,1468.0,13413,0,08:20.2,08:20.2,3
13136,13102,1467.0,13413,0,10:35.4,10:35.4,3
13137,13102,1469.0,13413,0,11:37.2,11:37.2,3
13138,13102,1473.0,13413,0,20:51.6,20:51.6,3
13139,13102,1475.0,13413,0,23:28.2,23:28.2,3
13140,13140,13465.0,13480,0,44:12.5,44:12.5,3
13141,13152,2873.0,13498,0,10:31.5,10:31.5,3
13142,13152,2873.0,13498,0,13:15.0,13:15.0,3
13143,13054,18943.0,13506,0,13:48.8,14:25.4,3
13144,13054,19084.0,13509,0,23:10.2,23:10.2,3
13145,11808,18958.0,13510,0,43:26.3,43:26.3,3
13146,13116,3647.0,13525,0,50:00.9,53:34.7,3
13147,13116,3636.0,13525,0,50:52.5,54:20.4,3
13148,13116,3635.0,13525,0,51:14.4,54:08.6,3
13149,13116,3644.0,13525,0,55:35.1,00:06.5,3
13150,13116,3637.0,13525,0,02:46.8,21:54.2,3
13151,13116,3650.0,13525,0,21:24.6,28:10.4,3
13152,13116,3643.0,13525,0,46:26.9,46:26.9,3
13153,13116,3643.0,13525,0,46:34.3,46:34.3,3
13154,13083,8558.0,13540,0,42:46.4,42:46.4,3
13155,13080,8558.0,13541,0,43:00.1,43:00.1,3
13156,13083,8558.0,13540,0,43:00.4,43:00.4,3
13157,13083,8558.0,13540,0,43:09.8,43:09.8,3
13158,13080,8558.0,13541,0,45:19.8,45:19.8,3
13159,13171,10508.0,13556,0,30:20.5,30:20.5,3
13160,13171,13914.0,13556,0,31:47.3,31:47.3,3
13161,13171,10518.0,13556,0,35:43.6,35:43.6,3
13162,13171,13912.0,13556,0,37:40.6,37:40.6,3
13163,13171,13912.0,13556,0,39:26.6,39:26.6,3
13164,13171,10519.0,13556,0,40:35.7,40:35.7,3
13165,13171,10567.0,13556,0,43:20.5,43:20.5,3
13166,13171,10520.0,13556,0,57:05.6,57:05.6,3
13167,13171,10521.0,13556,0,29:40.6,29:40.6,3
13168,13171,10567.0,13556,0,04:15.5,04:15.5,3
13169,13170,3644.0,13558,0,05:51.6,05:51.6,3
13170,13171,13909.0,13556,0,07:01.2,07:01.2,3
13171,13172,3644.0,13559,0,11:15.0,11:15.0,3
13172,13172,3644.0,13559,0,11:34.9,11:34.9,3
13173,13172,3641.0,13560,0,15:16.7,28:24.4,3
13174,13171,13907.0,13556,0,26:01.3,26:01.3,3
13175,13172,3629.0,13560,0,28:07.0,28:07.0,3
13176,13172,3648.0,13561,0,43:54.2,47:26.1,3
13177,13108,14361.0,13562,0,48:13.3,48:13.3,3
13178,13172,3653.0,13561,0,08:55.6,16:29.3,3
13179,13172,3634.0,13561,0,16:14.5,16:14.5,3
13180,13172,3634.0,13561,0,16:22.2,16:31.3,3
13181,13172,3644.0,13564,0,51:53.3,51:53.3,3
13182,13170,3637.0,13558,0,02:52.9,02:52.9,3
13183,13182,3641.0,13635,0,06:18.0,06:19.7,3
13184,13182,3644.0,13635,0,06:21.6,06:54.3,3
13185,13182,3629.0,13635,0,18:26.3,25:37.5,3
13186,13182,3636.0,13635,0,48:49.1,50:59.6,3
13187,13182,3647.0,13635,0,50:10.8,50:10.8,3
13188,13075,16216.0,13638,0,37:58.1,37:58.1,3
13189,13208,13912.0,13676,0,08:51.2,08:51.2,3
13190,13084,19235.0,13721,0,47:11.5,47:11.5,3
13191,12742,11420.0,13728,0,10:15.8,10:15.8,3
13192,12742,11421.0,13729,0,18:04.5,18:04.5,3
13193,12742,11422.0,13730,0,26:54.5,26:54.5,3
13194,13286,176.0,13738,0,42:08.7,42:08.7,3
13195,13293,2872.0,13759,0,06:55.0,06:55.0,3
13196,13313,2135.0,13824,0,34:11.1,34:11.1,3
13197,13313,2136.0,13824,0,46:18.7,46:18.7,3
13198,13129,316.0,13825,0,41:05.7,41:05.7,3
13199,13129,324.0,13825,0,07:02.8,07:02.8,3
13200,13129,9111.0,13828,0,21:36.6,21:36.6,3
13201,13129,9112.0,13828,0,25:44.9,25:44.9,3
13202,13129,3472.0,13830,0,48:57.3,48:57.3,3
13203,13317,15765.0,13839,0,31:45.7,31:45.7,3
13204,13317,15766.0,13839,0,36:43.0,36:43.0,3
13205,13317,15767.0,13839,0,40:28.4,40:28.4,3
13206,12769,16171.0,13891,0,58:45.5,58:45.5,3
13207,13328,2889.0,13899,0,05:49.2,06:11.3,3
13208,13328,2890.0,13899,0,06:06.8,06:37.6,3
13209,13328,2881.0,13899,0,07:41.5,07:45.9,3
13210,13328,2874.0,13899,0,31:18.2,36:16.2,3
13211,13328,2872.0,13899,0,41:35.9,42:13.5,3
13212,13337,2875.0,13912,0,10:55.0,10:55.0,3
13213,13333,7288.0,13913,0,47:18.2,47:18.2,3
13214,13333,7284.0,13916,0,54:52.9,54:52.9,3
13215,13340,176.0,13917,0,12:46.9,12:46.9,3
13216,13340,175.0,13917,0,12:50.5,12:50.5,3
13217,13340,177.0,13917,0,13:48.6,13:48.6,3
13218,13340,177.0,13917,0,14:41.8,14:41.8,3
13219,13340,2874.0,13919,0,18:22.5,18:31.5,3
13220,13333,7303.0,13920,0,29:36.8,29:36.8,3
13221,13333,7302.0,13922,0,43:35.3,43:35.3,3
13222,13333,7289.0,13923,0,26:16.4,26:16.4,3
13223,13333,7299.0,13924,0,53:03.2,53:03.2,3
13224,13348,4530.0,13929,0,47:32.4,47:32.4,3
13225,13385,19332.0,14109,0,48:30.0,48:53.6,3
13226,13407,2872.0,14157,0,56:19.3,56:41.8,3
13227,13407,2875.0,14157,0,56:50.5,56:59.6,3
13228,13407,2899.0,14158,0,01:24.7,01:24.7,3
13229,13407,2899.0,14159,0,01:31.2,01:43.6,3
13230,13407,2897.0,14159,0,02:48.5,02:51.5,3
13231,13407,2903.0,14159,0,03:43.3,03:48.4,3
13232,13407,2892.0,14159,0,07:36.3,07:39.3,3
13233,13407,2889.0,14159,0,09:20.6,09:25.4,3
13234,13407,2890.0,14159,0,10:33.6,10:37.7,3
13235,13407,2886.0,14159,0,11:52.5,11:58.3,3
13236,13407,2878.0,14159,0,13:06.6,13:14.5,3
13237,13407,2880.0,14159,0,15:14.4,15:19.3,3
13238,13114,19332.0,14228,0,08:16.6,08:49.6,3
13239,13114,19421.0,14228,0,08:55.8,08:55.8,3
13240,13114,19423.0,14228,0,09:22.6,09:53.7,3
13241,13114,19422.0,14228,0,10:24.6,25:13.7,3
13242,11808,18955.0,14267,0,05:46.1,07:25.5,3
13243,13434,18929.0,14275,0,23:57.7,24:13.6,3
13244,13434,18929.0,14275,0,23:57.7,24:13.3,3
13245,13434,18942.0,14275,0,40:00.2,40:58.7,3
13246,13434,18942.0,14275,0,40:00.5,40:58.7,3
13247,11808,18956.0,14267,0,26:44.6,26:58.5,3
13248,13434,19084.0,14275,0,44:42.4,45:54.4,3
13249,13434,19084.0,14275,0,44:42.7,45:54.6,3
13250,13434,18944.0,14275,0,51:46.3,52:14.2,3
13251,13434,18944.0,14275,0,51:46.6,52:14.5,3
13252,13405,16171.0,14292,0,11:03.9,14:33.8,3
13253,8540,19123.0,14293,0,16:26.4,16:36.4,3
13254,13405,16173.0,14292,0,24:20.7,24:37.9,3
13255,12485,19123.0,14302,0,42:25.0,42:41.3,3
13256,8540,19124.0,14299,0,47:56.4,48:20.4,3
13257,13444,19124.0,14298,0,48:03.4,57:24.1,3
13258,12485,19124.0,14304,0,48:04.8,48:04.8,3
13259,13443,19124.0,14300,0,48:25.2,48:25.2,3
13260,8540,19125.0,14299,0,56:41.1,59:53.9,3
13261,13444,19125.0,14298,0,57:24.7,58:44.8,3
13262,13444,19127.0,14298,0,13:43.5,14:24.5,3
13263,8540,19127.0,14299,0,16:21.8,16:30.4,3
13264,13444,19128.0,14298,0,20:20.4,22:05.1,3
13265,8540,19128.0,14299,0,20:29.3,22:23.3,3
13266,13444,19129.0,14298,0,22:40.3,23:31.0,3
13267,8540,19129.0,14299,0,22:40.9,25:56.2,3
13268,13444,19133.0,14298,0,34:44.5,34:46.4,3
13269,13444,19132.0,14298,0,34:46.4,34:51.3,3
13270,13444,19134.0,14298,0,49:17.5,49:18.3,3
13271,13455,1896.0,14334,0,18:09.6,27:58.4,3
13272,13455,1897.0,14334,0,35:11.9,35:12.8,3
13273,13455,1898.0,14334,0,35:12.5,35:12.5,3
13274,13114,19440.0,14369,0,33:07.9,33:07.9,3
13275,13114,19439.0,14369,0,33:53.8,35:55.6,3
13276,13114,19438.0,14371,0,48:11.8,50:31.2,3
13277,13114,19436.0,14372,0,55:02.9,55:05.6,3
13278,13114,19433.0,14372,0,56:31.7,57:27.8,3
13279,13114,19437.0,14372,0,58:57.1,59:31.8,3
13280,13114,19434.0,14372,0,00:53.1,01:45.6,3
13281,13114,19432.0,14372,0,02:39.6,03:44.6,3
13282,13114,19435.0,14372,0,13:09.8,13:15.7,3
13283,13499,12696.0,14426,0,40:15.2,54:48.1,3
13284,13499,12697.0,14426,0,54:47.5,54:47.5,3
13285,13529,2873.0,14491,0,02:20.3,06:52.2,3
13286,13529,2874.0,14491,0,06:46.0,09:30.2,3
13287,13529,2872.0,14491,0,09:38.3,09:58.8,3
13288,13529,2875.0,14491,0,10:12.2,10:28.1,3
13289,13529,2878.0,14492,0,25:33.0,28:39.1,3
13290,13529,182.0,14495,0,45:18.2,46:22.2,3
13291,13529,176.0,14495,0,51:38.0,58:25.1,3
13292,13529,181.0,14495,0,12:59.3,16:03.2,3
13293,13529,183.0,14495,0,26:28.0,29:53.7,3
13294,13539,2872.0,14500,0,02:54.5,02:55.5,3
13295,13539,2875.0,14500,0,03:37.4,03:50.9,3
13296,13540,10508.0,14504,0,59:54.8,02:03.4,3
13297,13545,2875.0,14515,0,57:46.2,57:48.9,3
13298,13545,2872.0,14515,0,01:20.6,11:53.5,3
13299,13548,2872.0,14523,0,27:29.7,34:00.6,3
13300,13566,2872.0,14532,0,20:56.6,45:37.5,3
13301,13566,2876.0,14532,0,45:36.6,45:36.6,3
13302,13566,2877.0,14532,0,46:58.2,55:24.8,3
13303,13566,2878.0,14532,0,55:24.0,55:24.0,3
13304,13566,2879.0,14532,0,01:37.7,04:18.8,3
13305,13566,2880.0,14532,0,04:17.8,04:17.8,3
13306,13566,2882.0,14532,0,08:34.5,10:53.5,3
13307,13566,2881.0,14532,0,12:11.8,12:43.6,3
13308,13566,2881.0,14532,0,19:09.5,19:16.6,3
13309,13566,2888.0,14532,0,20:02.4,23:13.2,3
13310,13566,2886.0,14532,0,23:10.3,23:10.3,3
13311,13573,2872.0,14541,0,13:39.5,13:39.5,3
13313,13574,11421.0,14543,0,18:37.3,26:38.6,3
13314,13574,11427.0,14551,0,01:37.6,01:37.6,3
13315,13574,11427.0,14552,0,02:19.8,02:31.5,3
13316,13575,2893.0,14555,0,43:24.3,43:42.5,3
13317,13575,2896.0,14555,0,47:49.9,47:59.5,3
13318,13575,2898.0,14555,0,50:21.7,50:35.6,3
13319,13579,10519.0,14557,0,07:50.9,11:22.2,3
13320,13582,11333.0,14566,0,54:35.1,01:08.5,3
13321,13582,11335.0,14566,0,01:07.6,01:07.6,3
13322,13582,11334.0,14566,0,02:46.7,03:03.6,3
13323,13582,11336.0,14566,0,06:23.2,06:23.2,3
13324,13582,11336.0,14566,0,30:11.1,57:17.5,3
13325,13582,11339.0,14566,0,13:32.0,13:32.0,3
13326,13582,11339.0,14566,0,14:49.8,51:00.4,3
13327,13582,11341.0,14566,0,50:59.1,50:59.1,3
13328,13582,11342.0,14566,0,01:17.5,04:52.1,3
13329,8674,18732.0,14580,0,37:59.8,42:05.2,3
13330,13604,2873.0,14595,0,46:48.1,00:50.3,3
13331,13604,175.0,14597,0,00:49.4,00:49.4,3
13332,13604,176.0,14597,0,00:49.8,00:49.8,3
13333,13605,176.0,14598,0,48:48.7,48:48.7,3
13334,13617,10521.0,14605,0,50:18.3,50:18.3,3
13335,13636,10428.0,14622,0,23:25.7,25:14.1,3
13336,13636,10508.0,14622,0,26:45.6,28:39.7,3
13337,13636,13914.0,14622,0,29:29.6,30:44.4,3
13338,13636,10518.0,14622,0,35:02.4,36:43.5,3
13339,13636,13912.0,14622,0,38:19.2,41:18.0,3
13340,13636,10519.0,14622,0,42:22.5,47:12.5,3
13341,13636,10567.0,14622,0,48:05.3,51:39.4,3
13342,13636,10521.0,14622,0,06:40.6,06:40.6,3
13343,13636,10521.0,14623,0,10:28.3,11:16.3,3
13344,13636,13908.0,14623,0,41:40.5,41:44.5,3
13345,13636,13912.0,14623,0,47:41.7,50:02.4,3
13346,13636,13914.0,14623,0,50:19.5,51:04.9,3
13347,13636,10508.0,14623,0,51:55.4,52:16.6,3
13348,13636,10428.0,14623,0,53:17.4,53:41.5,3
13349,13636,13907.0,14624,0,47:57.2,52:14.2,3
13350,13636,13909.0,14624,0,08:51.4,16:51.2,3
13351,13636,10567.0,14624,0,17:10.5,17:10.5,3
13352,13638,16172.0,14631,0,23:39.6,40:17.6,3
13353,13638,16177.0,14631,0,09:00.3,20:03.8,3
13354,13638,16176.0,14631,0,20:03.2,20:03.2,3
13355,13638,16179.0,14631,0,41:58.8,43:35.4,3
13356,13638,16181.0,14631,0,37:32.6,37:35.2,3
13357,13649,19123.0,14642,0,18:25.9,21:01.7,3
13358,13648,19124.0,14641,0,26:12.6,26:48.3,3
13359,13648,19125.0,14641,0,36:41.1,38:13.4,3
13360,13648,19126.0,14641,0,46:10.9,46:11.2,3
13361,13668,11421.0,14668,0,51:54.7,51:56.3,3
13362,13668,11423.0,14669,0,33:37.0,34:04.8,3
13363,13668,11426.0,14669,0,37:43.7,37:45.8,3
13364,13668,11427.0,14669,0,42:59.9,43:02.7,3
13365,13668,11428.0,14670,0,02:24.5,02:36.7,3
13366,13668,11429.0,14670,0,34:29.4,35:39.7,3
13367,13685,13909.0,14714,0,32:29.4,34:17.3,3
13368,13685,10519.0,14714,0,39:27.4,41:48.4,3
13369,13685,13912.0,14714,0,42:14.4,42:19.8,3
13370,13685,10518.0,14714,0,43:04.4,49:19.0,3
13371,13685,13914.0,14714,0,49:40.4,54:43.7,3
13372,13685,10508.0,14714,0,07:34.8,08:36.2,3
13373,13685,10428.0,14714,0,09:53.4,13:15.4,3
13374,13692,10521.0,14723,0,33:03.9,33:03.9,3
13375,13716,11425.0,14736,0,25:03.3,25:06.5,3
13376,13723,2875.0,14744,0,14:18.4,14:22.5,3
13377,13723,2872.0,14744,0,14:37.5,14:44.4,3
13378,13723,2874.0,14744,0,14:48.6,15:15.8,3
13379,13723,2889.0,14745,0,25:35.1,25:35.1,3
13380,13723,2890.0,14745,0,25:35.2,25:42.6,3
13381,13706,18955.0,14729,0,02:39.9,04:06.6,3
13382,13706,19082.0,14729,0,49:20.3,50:04.7,3
13383,13748,84.0,14794,0,51:54.6,52:39.6,3
13384,13752,4549.0,14796,0,05:16.3,05:20.6,3
13385,13752,4550.0,14796,0,05:19.3,05:31.0,3
13386,13751,11420.0,14795,0,05:46.5,10:40.5,3
13387,13752,11420.0,14797,0,07:15.0,10:46.6,3
13388,13751,11421.0,14798,0,14:12.5,17:09.6,3
13389,13752,11421.0,14797,0,14:19.5,14:19.5,3
13390,13751,11434.0,14799,0,18:41.1,19:01.5,3
13391,13752,11434.0,14800,0,18:46.9,19:11.6,3
13392,13751,11422.0,14799,0,22:24.6,22:27.5,3
13393,13752,11422.0,14800,0,22:45.9,23:09.6,3
13394,13752,11423.0,14800,0,35:33.0,37:35.7,3
13395,13751,11423.0,14799,0,35:34.4,35:36.5,3
13409,13752,11425.0,14805,0,43:29.6,44:47.7,3
13410,13751,11423.0,14799,0,45:23.7,47:42.7,3
13411,13752,11423.0,14805,0,45:31.4,46:31.3,3
13412,13752,11426.0,14805,0,48:25.8,50:51.8,3
13413,13751,11426.0,14799,0,48:52.7,05:38.6,3
13414,13752,11427.0,14805,0,53:18.8,54:27.0,3
13415,13752,11429.0,14805,0,00:54.9,04:26.7,3
13416,13751,11429.0,14799,0,05:38.7,05:38.7,3
13417,13752,11430.0,14805,0,07:20.7,07:22.1,3
13418,13751,11430.0,14799,0,07:22.4,07:47.8,3
13419,13751,11424.0,14799,0,40:20.1,40:28.6,3
13420,13752,11424.0,14806,0,42:45.3,43:15.7,3
13421,13759,2137.0,14813,0,19:58.0,19:58.0,3
13422,13758,16171.0,14814,0,49:19.4,35:32.2,3
13423,13770,3638.0,14820,0,12:13.8,12:13.8,3
13424,13770,3638.0,14822,0,13:59.0,13:59.0,3
13425,13770,3642.0,14823,0,22:40.8,29:55.9,3
13426,13770,3634.0,14823,0,29:56.0,29:56.0,3
13427,13770,3647.0,14824,0,45:22.5,45:22.5,3
13428,13770,3647.0,14825,0,47:23.0,47:23.0,3
13429,13770,3636.0,14825,0,47:23.8,47:23.8,3
13430,13770,3635.0,14825,0,49:22.1,49:22.1,3
13431,13770,3644.0,14826,0,58:46.9,11:41.8,3
13432,13770,3637.0,14826,0,11:40.6,11:40.6,3
13433,13770,3635.0,14827,0,23:05.2,23:05.2,3
13434,13770,3635.0,14828,0,29:57.0,29:57.0,3
13435,7428,18574.0,14861,0,39:24.3,44:01.5,3
13436,13801,19060.0,14878,0,31:50.7,36:18.3,3
13437,13798,19060.0,14877,0,31:53.5,31:53.5,3
13438,13807,19060.0,14874,0,32:58.0,35:42.5,3
13439,13807,19060.0,14879,0,36:37.4,39:17.8,3
13440,13801,19061.0,14878,0,37:02.2,37:56.4,3
13441,13807,19061.0,14879,0,41:43.5,42:05.9,3
13442,13801,19062.0,14878,0,42:44.4,43:50.2,3
13443,13801,19079.0,14878,0,43:58.2,44:08.3,3
13444,13801,19065.0,14878,0,47:54.6,51:08.3,3
13445,13801,19076.0,14878,0,55:16.4,58:08.4,3
13446,13801,19090.0,14878,0,00:06.4,00:32.3,3
13447,13825,1158.0,14904,0,39:13.5,39:13.5,3
13448,13833,2894.0,14910,0,40:54.0,40:54.0,3
13449,13841,1844.0,14918,0,20:55.2,53:30.0,3
13450,13841,1050.0,14920,0,54:43.9,54:43.9,3
13451,13841,1042.0,14920,0,54:44.1,57:08.7,3
13452,13850,2872.0,14928,0,19:49.9,21:39.7,3
13453,13861,790.0,14938,0,14:16.3,14:23.2,3
13454,13861,787.0,14938,0,14:18.1,14:18.1,3
13455,13868,18180.0,14941,0,21:13.3,23:47.6,3
13456,13868,18506.0,14941,0,02:49.1,08:56.9,3
13457,12769,16171.0,14977,0,41:44.6,41:44.6,3
13458,12769,16171.0,14978,0,42:11.1,42:11.1,3
13459,12769,16171.0,14979,0,44:17.9,44:17.9,3
13460,12769,16171.0,14981,0,46:39.7,46:39.7,3
13461,12769,16171.0,14982,0,48:10.9,48:10.9,3
13462,13902,11421.0,15000,0,33:02.0,37:39.8,3
13463,13902,11434.0,14999,0,40:24.8,40:46.3,3
13464,13902,11422.0,14999,0,42:19.9,44:17.6,3
13465,13902,11423.0,14999,0,49:41.7,50:27.5,3
13466,13902,11424.0,14999,0,53:09.3,53:14.1,3
13467,13902,11425.0,14999,0,54:26.2,55:44.3,3
13468,13902,11426.0,14999,0,58:17.3,59:31.3,3
13469,13902,11427.0,14999,0,01:31.7,01:48.4,3
13470,13902,11428.0,14999,0,03:37.1,05:02.3,3
13471,13902,11429.0,14999,0,05:22.2,05:51.2,3
13472,13902,11430.0,14999,0,07:22.9,07:31.3,3
13473,13902,11432.0,14999,0,26:06.9,27:25.6,3
13474,13902,11435.0,14999,0,29:35.7,29:35.7,3
13475,13923,19123.0,15010,0,59:02.1,04:20.6,3
13476,13924,19123.0,15011,0,59:02.4,03:18.1,3
13477,13923,19124.0,15010,0,10:41.2,10:41.2,3
13478,13924,16107.0,15012,0,13:14.9,13:28.4,3
13479,13923,16107.0,15013,0,14:35.9,14:44.4,3
13480,13923,16106.0,15014,0,17:29.6,17:29.6,3
13481,13939,2872.0,15041,0,28:55.7,49:27.7,3
13482,13939,2901.0,15043,0,49:32.3,47:16.6,3
13483,13941,11420.0,15048,0,49:39.4,51:37.4,3
13484,13977,17640.0,15075,0,24:33.1,24:33.1,3
13485,13977,17640.0,15075,0,24:37.6,24:37.6,3
13486,13983,16945.0,15082,0,18:38.0,18:38.0,3
13487,13983,16945.0,15082,0,18:44.7,18:44.7,3
13488,13986,19123.0,15085,0,53:36.7,55:18.3,3
13489,13986,19124.0,15085,0,07:36.4,11:37.2,3
13490,13986,19125.0,15085,0,23:39.8,30:09.9,3
13491,13986,19126.0,15085,0,31:33.2,31:36.6,3
13492,13986,19127.0,15085,0,54:11.3,57:15.4,3
13493,13986,19130.0,15085,0,19:18.9,24:04.1,3
13494,13986,19131.0,15085,0,32:23.3,38:16.3,3
13495,13986,19132.0,15085,0,41:04.2,45:54.1,3
13496,13986,19133.0,15085,0,45:33.9,49:01.2,3
13497,13986,4267.0,15091,0,47:23.4,47:23.4,3
13498,13979,5626.0,15092,0,13:19.6,18:00.0,3
13499,13979,5628.0,15092,0,18:01.5,18:04.4,3
13500,13979,5627.0,15092,0,22:22.0,22:23.9,3
13501,13979,5633.0,15093,0,24:34.6,26:33.2,3
13502,13979,5632.0,15093,0,44:07.7,44:11.6,3
13503,13979,5627.0,15094,0,04:11.7,04:14.6,3
13504,13979,5628.0,15094,0,04:13.9,04:18.8,3
13505,13979,5632.0,15095,0,51:34.1,51:48.2,3
13506,13979,5631.0,15095,0,51:51.7,51:51.7,3
13507,13955,8511.0,15060,0,25:01.7,25:02.8,3
13508,13957,8511.0,15163,0,45:00.5,14:42.4,3
13509,14001,16178.0,15161,0,32:09.9,32:14.5,3
13510,13784,8517.0,15165,0,44:11.2,48:03.9,3
13511,14001,16180.0,15161,0,54:53.4,54:54.3,3
13512,14001,16183.0,15161,0,19:23.6,30:48.1,3
13513,14001,16182.0,15161,0,30:51.8,30:51.8,3
13514,13897,9621.0,15172,0,35:17.1,46:05.8,25
13515,14004,9621.0,15173,0,37:44.4,37:53.3,25
13516,14004,9619.0,15173,0,38:03.4,41:53.3,25
13517,14020,9621.0,15174,0,38:31.1,38:34.7,25
13518,14020,9619.0,15174,0,38:35.0,38:35.0,25
13519,14020,9619.0,15175,0,39:23.3,41:54.9,25
13520,14020,9621.0,15175,0,41:55.1,45:46.2,25
13521,14020,9678.0,15175,0,45:46.2,45:47.3,25
13522,13897,9678.0,15177,0,46:05.5,46:05.5,25
13523,14004,9678.0,15173,0,46:06.3,48:24.4,25
13524,13897,9679.0,15177,0,48:38.3,51:22.3,25
13525,14004,9679.0,15173,0,48:40.2,51:22.3,25
13526,14020,9679.0,15175,0,48:47.9,51:19.3,25
13527,14020,9680.0,15175,0,51:21.3,53:35.2,25
13528,13897,9680.0,15177,0,51:24.2,53:23.5,25
13529,14004,9680.0,15173,0,51:24.5,53:46.2,25
13530,13897,9681.0,15177,0,53:25.6,55:37.3,25
13531,14020,9681.0,15175,0,53:35.2,55:34.4,25
13532,14004,9681.0,15173,0,53:46.4,55:40.3,25
13533,14020,9682.0,15175,0,55:33.6,57:50.8,25
13534,13897,9682.0,15177,0,55:39.2,57:48.3,25
13535,14004,9682.0,15173,0,55:42.5,58:32.0,25
13536,13897,9683.0,15177,0,57:56.3,03:33.5,25
13537,14020,9683.0,15175,0,57:58.4,58:39.4,25
13538,14004,9683.0,15173,0,58:32.2,00:00.9,25
13539,14020,9684.0,15175,0,04:38.7,04:38.7,25
13540,13897,9684.0,15178,0,04:40.3,04:40.3,25
13541,14004,9684.0,15173,0,04:42.7,29:49.7,25
13542,7369,179.0,15180,0,37:25.5,37:25.5,3
13543,7369,175.0,15180,0,37:25.5,37:25.5,3
13544,7369,176.0,15180,0,37:25.8,37:25.8,3
13545,14035,16078.0,15199,0,02:20.8,02:21.3,3
13546,14035,16089.0,15199,0,11:23.9,11:27.8,3
13547,14035,16089.0,15200,0,24:43.2,25:03.3,3
13548,14035,16079.0,15202,0,27:41.6,28:18.2,3
13549,14033,760.0,15201,0,31:12.9,31:35.4,3
13550,14033,761.0,15201,0,33:00.4,33:43.4,3
13551,14033,763.0,15201,0,34:43.8,34:45.3,3
13552,14033,762.0,15201,0,34:45.0,35:20.6,3
13553,14035,16080.0,15203,0,36:49.4,36:56.0,3
13554,14033,764.0,15201,0,37:44.6,37:54.6,3
13555,14033,765.0,15201,0,40:22.4,40:22.4,3
13556,14035,16081.0,15203,0,40:23.4,40:23.4,3
13557,14035,16081.0,15204,0,40:50.6,40:52.4,3
13558,14033,766.0,15205,0,41:45.8,41:57.9,3
13559,14033,767.0,15205,0,42:15.5,43:37.9,3
13560,14033,768.0,15205,0,43:37.2,46:23.1,3
13561,14033,769.0,15205,0,46:58.7,47:38.9,3
13562,14033,770.0,15205,0,47:50.9,48:56.0,3
13563,14033,771.0,15205,0,49:14.5,49:14.5,3
13564,14033,772.0,15207,0,51:35.3,51:37.4,3
13565,14033,774.0,15207,0,55:23.8,55:25.5,3
13566,14033,773.0,15207,0,55:30.7,57:54.7,3
13567,14033,775.0,15207,0,00:22.5,00:54.9,3
13568,14033,776.0,15207,0,00:56.2,01:00.6,3
13569,14033,777.0,15209,0,08:13.5,09:06.4,3
13570,14033,778.0,15209,0,10:03.5,11:52.2,3
13571,14033,780.0,15209,0,12:11.5,12:11.5,3
13572,14033,359.0,15210,0,18:24.9,18:49.7,3
13573,14033,360.0,15210,0,19:37.5,20:55.5,3
13574,14033,361.0,15210,0,22:24.4,23:35.7,3
13575,14033,357.0,15210,0,23:35.7,23:42.4,3
13576,14033,358.0,15210,0,23:42.6,23:51.0,3
13577,14033,781.0,15214,0,45:48.3,45:51.0,3
13578,14033,782.0,15214,0,48:00.6,49:20.0,3
13579,14033,783.0,15214,0,51:20.8,52:11.3,3
13580,14033,785.0,15214,0,53:03.3,53:27.6,3
13581,14033,786.0,15214,0,55:02.6,55:02.6,3
13582,14033,791.0,15216,0,58:47.2,00:02.7,3
13583,14033,787.0,15216,0,01:18.6,02:19.7,3
13584,14033,789.0,15216,0,06:00.0,06:00.0,3
13585,14040,10428.0,15215,0,51:13.2,00:27.6,3
13586,14040,10508.0,15222,0,00:27.2,00:27.2,3
13587,14028,1160.0,15230,0,27:29.5,34:58.5,3
13588,14028,1162.0,15233,0,35:00.8,35:00.8,3
13589,14028,1161.0,15233,0,35:04.7,35:52.6,3
13590,14058,3638.0,15251,0,11:21.1,11:21.1,3
13591,14058,3638.0,15252,0,12:58.2,12:58.2,3
13592,14058,3642.0,15253,0,15:40.2,15:40.2,3
13593,14058,3642.0,15254,0,22:04.1,23:02.3,3
13594,14090,11428.0,15284,0,37:59.0,44:00.7,3
13595,13706,18955.0,14729,0,03:35.4,04:03.3,3
13596,14086,18929.0,15289,0,03:35.7,03:50.5,3
13597,14086,18942.0,15289,0,18:54.9,19:42.6,3
13598,14086,18943.0,15289,0,22:39.0,23:22.5,3
13599,14125,3638.0,15310,0,37:38.1,37:38.1,3
13600,14125,3642.0,15310,0,37:38.5,37:38.5,3
13601,14125,3639.0,15310,0,37:38.7,37:38.7,3
13610,14143,2872.0,15339,0,21:22.0,21:29.4,3
